source,target,logfoldchange,pval,fold_change
PVT1,POMP,-0.24398376,0.0017813809812517,0.8444103926533734
PVT1,FAM114A1,-0.5717246,0.001736202020683,0.6728120269300158
PVT1,MARCKS,-0.20899649,0.0014777357241188,0.8651387954189219
PVT1,TPT1,-0.0833402,0.0012568768671805,0.9438698202181633
PVT1,CD9,-0.22387743,0.0011475998233074,0.8562610285797538
PVT1,GARS,-0.4317845,0.0011115962411705,0.7413442336046427
PVT1,PLAT,-0.31455037,0.0010712237682753,0.8041015577992715
PVT1,HSPG2,-0.2803784,0.0010142644569017,0.8233750284652035
PVT1,SPOCK1,-0.38873318,0.0009240605004243,0.7637999973141886
PVT1,ANPEP,-0.36853287,0.0008802074800428,0.7745697850833901
PVT1,CRIP1,-0.34951645,0.0007747944119695,0.7848471120587741
PVT1,MYL12A,-0.18210569,0.0007432533866513,0.8814155841595606
PVT1,CLEC14A,-0.50001836,0.0006718357887945,0.7070977824740502
PVT1,BCAP29,-0.479985,0.0006679780942518,0.7169850786119463
PVT1,HLA-A,-0.16846737,0.000518363407124,0.8897874344028381
PVT1,TFPI,-0.29415995,0.0004706017987629,0.8155470695269189
PVT1,CALU,-0.23855244,0.000403057678846,0.8475953393878393
PVT1,HLA-C,-0.27440566,0.000382396416854,0.8267908569785243
PVT1,CD63,-0.21207288,0.0003571222674006,0.8632959467257422
PVT1,DSTN,-0.1303763,0.0003191841512315,0.913593125481463
PVT1,RRAS,-0.3909267,0.0002389232695222,0.762639573597579
PVT1,ESAM,-0.41582644,0.0001784974272036,0.7495899730948684
PVT1,CD99,-0.1727126,0.0001513492648882,0.8871730217306396
PVT1,FN1,-0.47435996,0.00011333385192,0.7197860464470787
PVT1,ITGA5,-0.3452344,8.87578477198524e-05,0.7871800701208992
PVT1,FKBP1A,-0.190853,7.834386328064516e-05,0.8760875773916881
PVT1,ANXA5,-0.31338006,7.620686094911239e-05,0.8047541072698016
PVT1,SPARC,-0.33607402,5.846812473044062e-05,0.792194164970888
PVT1,NEDD8,-0.303081,5.715812300087806e-05,0.8105196120477098
PVT1,LTBP1,-0.30399752,4.071916357389729e-05,0.8100048660332702
PVT1,ACTB,-0.13131377,3.445921852690708e-05,0.9129996612249958
PVT1,S100A11,-0.1911072,2.44484874616348e-05,0.8759332260996712
PVT1,C12orf75,-0.5292279,1.4123383306996358e-05,0.6929254739598628
PVT1,PVT1,-0.7423178,1.3645814407919928e-05,0.5977782040012952
PVT1,MT2A,-0.37638363,7.941068687981309e-06,0.7703662314539219
PVT1,SERPINE1,-0.35493845,7.112233536471432e-06,0.7819030009081305
PVT1,PPDPF,-0.24884124,5.966181231674254e-06,0.8415720871877773
PVT1,S100A6,-0.18229368,2.633716025124623e-06,0.881300739014976
PVT1,B2M,-0.16678819,2.589067706373229e-06,0.8908236777338928
PVT1,SH3BGRL3,-0.19401498,2.1738907709791314e-06,0.8741695435594955
PVT1,CTSZ,-0.31672752,1.87795168177228e-06,0.8028890150364142
PVT1,GNG11,-0.46780556,1.4252410791804106e-06,0.7230635919906095
PVT1,IFI27,-0.36415017,2.7467982389898356e-07,0.7769263943749152
PVT1,S100A10,-0.20664759,1.0429628345387015e-07,0.8665485040836044
PVT1,ITGB1,-0.25283468,6.822677545109503e-08,0.8392458016894139
PVT1,CD59,-0.39488822,2.1582025908700313e-08,0.7605483016139264
PVT1,TMSB10,-0.20076036,7.932431723304158e-10,0.8700918680033162
PVT1,MYL6,-0.31287718,7.53205517140867e-10,0.8050346691864798
PVT1,LGALS1,-0.20831463,4.0855045422974384e-11,0.8655477820357362
CSDE1,SNHG6,0.42052725,1.887682482803109e-09,1.338416605625991
CSDE1,ZFAS1,0.31954798,1.0642130321668672e-08,1.2479394877484382
CSDE1,TAF1D,0.3964087,5.548369669059836e-05,1.3162273452795505
CSDE1,SYAP1,0.50938094,0.000129728149758,1.4234392671784464
CSDE1,SNHG32,0.44377685,0.0003931531427717,1.3601604522374457
CSDE1,HSPE1,0.28242913,0.0004269811424106,1.2162410005731528
CSDE1,SIVA1,0.49486506,0.0004676716787686,1.4091889429129623
CSDE1,HEXB,0.55492604,0.0005455834933182,1.469093318035755
