source,intermediate_1,intermediate_2,target,stmt_type_1,stmt_type_2,stmt_type_3,belief_1,belief_2,belief_3,evidence_1,evidence_2,evidence_3,logfoldchange,pval
USP25,CXCL8,hgnc:mesh:D052638,SOX12,Activation,Activation,IncreaseAmount,0.94757,0.86,0.89,5,2,1,-1.0311887,0.0233882545622282
USP25,hgnc:mesh:D009369,hgnc:mesh:D020031,ARID1A,Inhibition,Activation,DecreaseAmount,0.9497812999999999,0.979665,0.8775000000000001,1,1,2,-0.7046213,0.0233488931927754
USP25,hgnc:uniprot:P04608,RB1,EFNA5,Inhibition,Complex,DecreaseAmount,0.86,0.94757,0.79,2,5,1,-0.8911391,0.0212586483333399
USP25,hgnc:mesh:D009369,POU2F1,KMT2C,Inhibition,IncreaseAmount,DecreaseAmount,0.9497812999999999,0.86,0.79,1,1,1,-0.957347,0.0208682121247391
USP25,CXCL8,hgnc:mesh:D052638,ECSCR,Activation,Activation,IncreaseAmount,0.94757,0.86,0.89,5,2,1,-0.18487833,0.0207800455587084
USP25,hgnc:uniprot:P04608,AHR,SNX14,Inhibition,Complex,DecreaseAmount,0.86,0.98922,0.79,2,5,1,-0.92750484,0.0202512147097034
USP25,hgnc:uniprot:P04608,RB1,MRPL40,Inhibition,Complex,DecreaseAmount,0.86,0.94757,0.79,2,5,1,-0.5476268,0.0200256165527652
USP25,hgnc:mesh:D009369,REST,MLLT11,Inhibition,IncreaseAmount,IncreaseAmount,0.9497812999999999,0.8775000000000001,0.8775000000000001,1,1,2,-0.59895176,0.0194975920251766
USP25,hgnc:mesh:D009369,hgnc:mesh:D001281,ITGA5,Inhibition,Activation,IncreaseAmount,0.9497812999999999,0.979665,0.86,1,2,2,-0.25266364,0.0190130696277733
USP25,APP,HAL,HPF1,Deubiquitination,Complex,DecreaseAmount,0.89,0.9974990156346817,0.89,1,25,1,-0.8539824,0.0188648031623726
USP25,hgnc:uniprot:P55853,hgnc:mesh:D009369,CTNND1,Complex,Activation,IncreaseAmount,0.98922,0.923,0.9419,5,1,2,-0.47957978,0.0176397028716396
USP25,hgnc:uniprot:P04608,MAGEB2,L3MBTL3,Inhibition,Complex,IncreaseAmount,0.86,0.86,0.89,2,2,1,-1.2950724,0.0173629780677407
USP25,hgnc:uniprot:P04608,NR3C1,CTDSPL,Inhibition,Activation,DecreaseAmount,0.86,0.923,0.79,2,3,1,-0.9596672,0.0171543618561791
USP25,hgnc:fplx:p38,hgnc:chebi:78510,SLC16A1-AS1,Complex,Activation,IncreaseAmount,0.8775000000000001,0.86,0.89,2,2,1,-0.8447566,0.0170259847822403
USP25,MYC,PITX2,POLR2H,Complex,Activation,DecreaseAmount,0.949980317,0.86,0.79,9,2,1,-0.5033014,0.0170103522108297
USP25,hgnc:mesh:D009369,PAX3,PNRC1,Inhibition,DecreaseAmount,DecreaseAmount,0.9497812999999999,0.86,0.95,1,1,2,-0.64451504,0.0169267195475956
USP25,hgnc:mesh:D009369,RBX1,CSNK1A1,Inhibition,IncreaseAmount,DecreaseAmount,0.9497812999999999,0.923,0.941,1,1,1,-0.31538966,0.0168956269813706
USP25,RELA,NRF1,SBDS,Dephosphorylation,Complex,DecreaseAmount,0.86,0.9419,0.79,2,4,1,-0.47405082,0.0167900060191659
USP25,CXCL8,hgnc:mesh:D052638,ARL6IP1,Activation,Activation,IncreaseAmount,0.94757,0.86,0.98,5,2,2,-0.6722513,0.0155552311026571
USP25,CXCL8,hgnc:mesh:D052638,SEC61G,Activation,Activation,IncreaseAmount,0.94757,0.86,0.98,5,2,1,-0.30781904,0.015498853010188
USP25,CXCL8,hgnc:mesh:D052638,CRIM1,Activation,Activation,DecreaseAmount,0.94757,0.86,0.98,5,2,1,-0.37406242,0.0154910006130607
USP25,hgnc:mesh:D018417,hgnc:mesh:D009103,TLN1,Activation,Inhibition,IncreaseAmount,0.86,0.86,0.8775000000000001,2,2,2,-0.32210976,0.0143471803309972
USP25,hgnc:mesh:D009369,ATF2,SARAF,Inhibition,IncreaseAmount,DecreaseAmount,0.9497812999999999,0.923,0.79,1,1,1,-0.41738725,0.0141357764241269
USP25,hgnc:mesh:D009369,NF1,ECI1,Inhibition,Activation,DecreaseAmount,0.9497812999999999,0.992999173314,0.79,1,5,1,-0.63622767,0.0136449654267894
USP25,CXCL8,hgnc:mesh:D052638,ATP5MPL,Activation,Activation,IncreaseAmount,0.94757,0.86,0.989,5,2,1,-0.31496933,0.0134716239934861
USP25,IL17A,RFX1,BRD2,Inhibition,Complex,DecreaseAmount,0.979665,0.86,0.79,5,2,1,-0.6707082,0.0133954657613105
USP25,MYC,PITX2,SAP18,Complex,Activation,DecreaseAmount,0.949980317,0.86,0.79,9,2,1,-0.37755203,0.0133954657613105
USP25,hgnc:mesh:D009369,POU2F1,ARL1,Inhibition,IncreaseAmount,DecreaseAmount,0.9497812999999999,0.86,0.79,1,1,1,-0.6634437,0.0131999140242682
USP25,hgnc:uniprot:P55853,GATA1,PRSS3,Complex,Inhibition,DecreaseAmount,0.98922,0.86,0.95,5,2,2,-0.38428983,0.0110263338888625
USP25,CXCL8,hgnc:mesh:D052638,FDPS,Activation,Activation,IncreaseAmount,0.94757,0.86,0.98,5,2,1,-0.33779103,0.0072385471008072
USP25,CXCL8,hgnc:mesh:D052638,CALCOCO2,Activation,Activation,IncreaseAmount,0.94757,0.86,0.89,5,2,1,-0.6391495,0.0071954257434256
USP25,hgnc:mesh:D013274,PCBP1,PRCP,Activation,Complex,DecreaseAmount,0.94757,0.923,0.79,5,3,1,-0.5698682,0.0070122962333011
USP25,hgnc:mesh:D009369,hgnc:uniprot:P22265,SHC1,Inhibition,Activation,IncreaseAmount,0.9497812999999999,0.949999468559,0.923,1,2,3,-0.45178598,0.0070071260245157
USP25,hgnc:fplx:p38,hgnc:chebi:78510,SYNJ2,Complex,Activation,IncreaseAmount,0.8775000000000001,0.86,0.89,2,2,1,-0.64409536,0.0067886480140871
USP25,CXCL8,hgnc:mesh:D052638,ACVRL1,Activation,Activation,IncreaseAmount,0.94757,0.86,0.89,5,2,1,-0.4462459,0.004644676096549
USP25,CXCL8,hgnc:mesh:D052638,CCDC85B,Activation,Activation,IncreaseAmount,0.94757,0.86,0.98,5,2,1,-0.4029836,0.0042160591225478
USP25,FLNC,PAX4,CYSTM1,Complex,Complex,DecreaseAmount,0.98,0.98,0.79,1,1,1,-0.57041156,0.0032031530457928
USP25,RELA,hgnc:uniprot:Q9UHZ2,ZEB1,Dephosphorylation,Complex,DecreaseAmount,0.86,0.951,0.86,2,3,1,-0.6546856,0.0020571704501752
USP25,APP,FOXO4,GNAQ,Deubiquitination,Complex,DecreaseAmount,0.89,0.8775000000000001,0.79,1,2,1,-0.8108923,0.0020172117489386
USP25,hgnc:mesh:D018417,hgnc:uniprot:B7ZLG1,USP25,Activation,Activation,DecreaseAmount,0.86,0.9419,0.86,2,4,2,-1.8783221,0.0008697112487895
USP25,CXCL8,hgnc:mesh:D052638,PROCR,Activation,Activation,IncreaseAmount,0.94757,0.86,0.989,5,2,1,-0.3150001,0.0008303769749058
USP25,PTEN,POU3F2,ZNF428,Deubiquitination,Complex,DecreaseAmount,0.86,0.86,0.79,2,2,1,-0.7927159,0.0005188674464921
USP25,CXCL8,hgnc:mesh:D052638,NDUFB11,Activation,Activation,IncreaseAmount,0.94757,0.86,0.89,5,2,1,-0.4635,0.0002619899859493
AGAP3,hgnc:uniprot:P17387,RB1,PDLIM1,Complex,Complex,IncreaseAmount,0.89,0.98,0.89,1,2,1,0.19774425,0.0001953421771166
AGAP3,hgnc:mesh:D003643,MAGEB2,ERGIC2,Inhibition,Activation,IncreaseAmount,0.9419,0.86,0.89,4,2,1,0.52504635,0.0013600242397534
AGAP3,ELK1,PITX2,CNBP,Complex,DecreaseAmount,DecreaseAmount,0.9816495,0.79,0.79,6,1,1,0.3414551,0.0019958217597375
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,TRAP1,Inhibition,Activation,DecreaseAmount,0.9419,0.9419,0.89,4,4,1,0.55104476,0.0020813167724716
AGAP3,PML,RNU6-844P,NIPSNAP3A,Complex,Activation,DecreaseAmount,0.86,0.86,0.89,2,2,1,0.6392979,0.0038188812232619
AGAP3,HOXD11,POU2F1,BUB3,Complex,Complex,DecreaseAmount,0.94757,0.86,0.95,5,2,2,0.43274146,0.0038883202538514
AGAP3,hgnc:mesh:D003643,MYC,SNX5,Inhibition,Activation,DecreaseAmount,0.9419,0.923,0.9884,4,3,4,0.38396218,0.0039316425045927
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,MZT1,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.89,4,4,1,0.47722837,0.0047180033510734
AGAP3,HOXD11,MEIS1,RTRAF,Complex,Activation,DecreaseAmount,0.94757,0.941,0.79,5,1,1,0.23916744,0.0050854358304228
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,GRB10,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.98,4,4,2,0.527043,0.0053721520110025
AGAP3,BRAF,NRF1,ATP5F1C,Complex,Complex,DecreaseAmount,0.9499940951,0.94757,0.79,10,5,1,0.29349044,0.0054675045175494
AGAP3,HSPD1,hgnc:uniprot:Q157B2,TAGLN2,Complex,Complex,IncreaseAmount,0.86,0.9419,0.86,2,4,1,0.13479248,0.0055213123877533
AGAP3,hgnc:mesh:D003643,NFE2L2,TALDO1,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.941,4,4,1,0.2610494,0.0055788059111507
AGAP3,NTRK1,NOTCH1,SMARCD1,Complex,Activation,DecreaseAmount,0.98,0.86,0.923,1,2,3,0.3767513,0.0056550858098699
AGAP3,PML,PAX5,ELP5,Complex,Complex,IncreaseAmount,0.86,0.9419,0.9419,2,4,4,0.8068146,0.0057801688995162
AGAP3,HSPD1,HSF1,CCT4,Complex,Complex,DecreaseAmount,0.86,0.9905675,0.79,2,5,1,0.23634131,0.0064168915907672
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,EBP,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.98,4,4,1,0.42955595,0.0070548544760415
AGAP3,PML,MYB,SLC39A4,Complex,Complex,DecreaseAmount,0.86,0.9999972224822871,0.79,2,29,1,0.5207493,0.0088379460165373
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,VAPA,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.89,4,4,1,0.2658579,0.0102944650328634
AGAP3,BRAF,NRF1,RABGAP1,Complex,Complex,DecreaseAmount,0.9499940951,0.94757,0.79,10,5,1,0.56920564,0.0114684781132488
AGAP3,TSC22D3,FOXO4,TNPO1,Complex,Inhibition,DecreaseAmount,0.98,0.9793499999999999,0.79,1,2,1,0.2865514,0.0123399434567877
AGAP3,NTRK1,EGR1,ALKBH7,Complex,Activation,DecreaseAmount,0.98,0.86,0.79,1,2,1,0.29763174,0.0125769352807208
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,PRDX1,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.98999999999,4,4,4,0.14231104,0.0133953918008534
AGAP3,HSPB1,ATF3,RPRD1A,Complex,Complex,DecreaseAmount,0.98,0.86,0.982,1,2,3,0.5889644,0.014163497545727
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D017382,SCO2,Inhibition,Complex,IncreaseAmount,0.9419,0.923,0.86,4,3,2,0.5555597,0.0154790103039895
AGAP3,hgnc:mesh:D003643,NFE2L2,ABCF2,Inhibition,Activation,DecreaseAmount,0.9419,0.9419,0.9804,4,4,4,0.5245162,0.0169440000995575
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,IRF2BPL,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.89,4,4,1,0.62965393,0.0177851995131054
AGAP3,FOS,BACH1,ZFAND5,Activation,Complex,DecreaseAmount,0.86,0.89,0.79,2,1,1,0.33696446,0.0185503117730143
AGAP3,hgnc:fplx:CALM,NR1I2,NAA10,Complex,Complex,IncreaseAmount,0.86,0.94757,0.923,2,4,3,0.27298453,0.0198131469998983
AGAP3,FOS,hgnc:uniprot:Q9UHZ2,NOTCH1,Activation,IncreaseAmount,DecreaseAmount,0.86,0.86,0.86,2,1,2,0.6589422,0.0198602241163747
AGAP3,hgnc:mesh:D003643,NGF,LNPEP,Inhibition,Inhibition,IncreaseAmount,0.9419,0.86,0.89,4,2,1,0.449702,0.0205245245636579
AGAP3,BRAF,NRF1,RABGGTB,Complex,Complex,DecreaseAmount,0.9499940951,0.94757,0.79,10,5,1,0.32274053,0.0213120880886372
AGAP3,ELK1,LEF1,PSMB4,Complex,DecreaseAmount,DecreaseAmount,0.9816495,0.79,0.79,6,1,1,0.27690357,0.0216493778398689
AGAP3,SRF,TCF3,TCEA1,Activation,Complex,DecreaseAmount,0.9961499999005621,0.89,0.79,19,1,1,0.2332362,0.0224163529496717
AGAP3,FOS,ELK1,RPS19BP1,Activation,IncreaseAmount,DecreaseAmount,0.86,0.86,0.79,2,2,1,0.31191233,0.0225268383130774
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,KRT10,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.89,4,4,1,0.296054,0.0230059264895262
AGAP3,hgnc:fplx:AP1,IRF1,ZMPSTE24,Activation,Complex,DecreaseAmount,0.9804,0.9497812999999999,0.79,1,2,1,0.58491033,0.0231642684050545
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,POLR2K,Inhibition,Activation,DecreaseAmount,0.9419,0.9419,0.89,4,4,1,0.25695825,0.0246863324898527
AGAP3,hgnc:mesh:D003643,hgnc:chebi:78510,REXO2,Inhibition,Activation,IncreaseAmount,0.9419,0.86,0.89,4,2,1,0.24134383,0.0250877168955864
AGAP3,FOS,REL,ZNF593,Activation,Activation,DecreaseAmount,0.86,0.923,0.79,2,3,1,0.29932144,0.0252629896090276
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D009369,LETM1,Inhibition,Inhibition,IncreaseAmount,0.9419,0.9986524999999998,0.86,4,17,2,0.50877756,0.0257283255316323
AGAP3,hgnc:fplx:VEGF,MIR3666,MTRNR2L8,Activation,Inhibition,IncreaseAmount,0.9419,0.923,0.89,3,3,1,0.425854,0.0260389902279277
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,MAPRE2,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.89,4,4,1,0.39991793,0.0272081714230716
AGAP3,hgnc:fplx:VEGF,HAL,SLC25A46,Activation,Complex,DecreaseAmount,0.9419,0.923,0.89,3,3,1,0.67871535,0.0274618231410706
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,EIF1,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.98,4,4,1,0.12229527,0.0274634662043677
AGAP3,hgnc:mesh:D003643,MYC,ANAPC13,Inhibition,Activation,DecreaseAmount,0.9419,0.923,0.79,4,3,1,0.46977317,0.0275918867003341
AGAP3,hgnc:mesh:D003643,hgnc:chebi:78510,PRKX,Inhibition,Activation,IncreaseAmount,0.9419,0.86,0.89,4,2,1,0.42621967,0.0276827506831337
AGAP3,FOS,ELK1,UBLCP1,Activation,IncreaseAmount,DecreaseAmount,0.86,0.86,0.79,2,2,1,0.4320163,0.0281610934270722
AGAP3,hgnc:uniprot:O66761,hgnc:fplx:TLR,PSMD14,Complex,Activation,IncreaseAmount,0.923,0.9419,0.86,3,1,1,0.27360812,0.0282232766736945
AGAP3,TRIM25,PAX2,WBP4,Complex,Complex,DecreaseAmount,0.98,0.98,0.79,1,1,1,0.54193795,0.0287250159043849
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,ARPC5,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.89,4,4,1,0.15025651,0.0290580091732632
AGAP3,BRAF,hgnc:uniprot:P22265,SLC16A1,Complex,Activation,IncreaseAmount,0.9499940951,0.86,0.9419,10,2,4,0.3959883,0.0291651279077185
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,MLF2,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.89,4,4,1,0.28894868,0.0291789744017988
AGAP3,NTRK1,MYCN,NOP56,Complex,Activation,DecreaseAmount,0.98,0.86,0.79,1,2,1,0.27003443,0.029272586285001
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D000860,GPI,Inhibition,Activation,IncreaseAmount,0.9419,0.9824770365,0.86,4,3,2,0.2885717,0.0309840830522381
AGAP3,HOXD11,POU2F1,L3HYPDH,Complex,Complex,DecreaseAmount,0.94757,0.86,0.79,5,2,1,0.74512273,0.0318977295598131
AGAP3,TRIM25,hgnc:uniprot:P27958,MBP,Complex,Complex,IncreaseAmount,0.98,0.86,0.86,1,2,2,0.8814672,0.0323054824677292
AGAP3,TSC22D3,FOXO4,CMTM6,Complex,Inhibition,DecreaseAmount,0.98,0.9793499999999999,0.79,1,2,1,0.24325137,0.0323716655660041
AGAP3,PML,RELA,NIBAN1,Complex,Complex,DecreaseAmount,0.86,0.99984446,0.79,2,5,1,0.5899014,0.0324038535336469
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D000860,TOMM20,Inhibition,Activation,DecreaseAmount,0.9419,0.9824770365,0.86,4,3,2,0.15378904,0.0325005820005279
AGAP3,hgnc:fplx:AP1,POU1F1,PDLIM5,Activation,Complex,DecreaseAmount,0.9804,0.9999946078781726,0.79,1,1,1,0.30569568,0.0325195773418338
AGAP3,PML,RELA,THOC1,Complex,Complex,IncreaseAmount,0.86,0.99984446,0.86,2,5,2,0.6035628,0.0329034051319879
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,DNAJB6,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.9899,4,4,1,0.22110324,0.0329629463251438
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D009369,PYCR1,Inhibition,Inhibition,IncreaseAmount,0.9419,0.9986524999999998,0.86,4,17,1,0.50957775,0.0330360581103202
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,CSTB,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.98,4,4,1,0.13026729,0.033827867730102
AGAP3,hgnc:mesh:D016919,hgnc:mesh:D007239,ZC3HAV1,Inhibition,Activation,IncreaseAmount,0.94993439,0.9961331601,0.86,8,2,1,0.4240402,0.0339913193435132
AGAP3,ELK1,SP3,AGO3,Complex,DecreaseAmount,DecreaseAmount,0.9816495,0.79,0.79,6,1,1,0.47411412,0.0356879804742965
AGAP3,hgnc:mesh:D003643,CTNNB1,GLCE,Inhibition,Activation,IncreaseAmount,0.9419,0.86,0.951,4,2,1,0.37994853,0.036575662282318
AGAP3,hgnc:fplx:VEGF,MIR3666,LRRC38,Activation,Inhibition,DecreaseAmount,0.9419,0.923,0.89,3,3,1,0.54051876,0.0369491017694679
AGAP3,FOS,NFE2L1,CLTC,Activation,Complex,DecreaseAmount,0.86,0.89,0.79,2,1,1,0.22347061,0.0372510401057616
AGAP3,ELK1,LEF1,GANAB,Complex,DecreaseAmount,DecreaseAmount,0.9816495,0.79,0.79,6,1,1,0.31196833,0.0376863303175178
AGAP3,hgnc:mesh:D003643,CXCL8,DDT,Inhibition,Activation,IncreaseAmount,0.9419,0.8775000000000001,0.86,4,2,2,0.16570129,0.0378633849601207
AGAP3,HSPD1,HSF1,ZFAND1,Complex,Complex,DecreaseAmount,0.86,0.9905675,0.79,2,5,1,0.40464252,0.03791317350917
AGAP3,AGRP,RNU7-182P,SMIM30,Activation,Activation,IncreaseAmount,0.9419,0.86,0.89,4,2,1,0.3578039,0.0379955548526873
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,FDFT1,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.989,4,4,2,0.1551254,0.0382436128816354
AGAP3,hgnc:mesh:D003643,hgnc:chebi:78510,THUMPD3-AS1,Inhibition,Activation,DecreaseAmount,0.9419,0.86,0.89,4,2,1,0.37083247,0.0385435380332416
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,NRIP1,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.89,4,4,1,0.38976112,0.0386755202392084
AGAP3,NTRK1,MYCN,XRN2,Complex,Activation,DecreaseAmount,0.98,0.86,0.79,1,2,1,0.21859233,0.0387902152646583
AGAP3,hgnc:fplx:VEGF,HAL,AIDA,Activation,Complex,IncreaseAmount,0.9419,0.923,0.89,3,3,1,0.33740687,0.038812305099126
AGAP3,hgnc:fplx:VEGF,KAT2B,EDEM2,Activation,Complex,DecreaseAmount,0.9419,0.951,0.79,3,3,1,0.4381321,0.0390293516227488
AGAP3,hgnc:mesh:D003643,INS,CERS5,Inhibition,IncreaseAmount,IncreaseAmount,0.9419,0.9419,0.86,4,4,2,0.55150706,0.0394867129388611
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,MRPL3,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.89,4,4,1,0.30092245,0.03953606485666
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,NDUFS6,Inhibition,Activation,DecreaseAmount,0.9419,0.9419,0.89,4,4,1,0.15087748,0.0397294886588167
AGAP3,BRAF,POU3F2,FAM50A,Complex,Activation,DecreaseAmount,0.9499940951,0.951,0.79,10,3,1,0.24445957,0.0399124006742882
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,NDUFB11,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.89,4,4,1,0.17299417,0.0403145849442495
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,MTHFD2,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.9899,4,4,3,0.26266766,0.0414786593646111
AGAP3,BRAF,RBM43P1,CINP,Complex,Complex,IncreaseAmount,0.9499940951,0.8775000000000001,0.89,10,1,1,0.3230413,0.0418918108070922
AGAP3,ELK1,IRF2,TMBIM4,Complex,DecreaseAmount,DecreaseAmount,0.9816495,0.79,0.79,6,1,1,0.24806003,0.0425586625274087
AGAP3,hgnc:mesh:D003643,AR,SYNJ2BP,Inhibition,Complex,DecreaseAmount,0.9419,0.86,0.79,4,2,1,0.45068172,0.0432950315430024
AGAP3,hgnc:uniprot:P17387,RB1,HMGXB4,Complex,Complex,DecreaseAmount,0.89,0.98,0.79,1,2,1,0.43756095,0.0439561364308773
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,SMIM26,Inhibition,Activation,DecreaseAmount,0.9419,0.9419,0.89,4,4,1,0.2089022,0.0445934272724057
AGAP3,BRAF,NRF1,SLC35A4,Complex,Complex,DecreaseAmount,0.9499940951,0.94757,0.79,10,5,1,0.6840562,0.0450476631070728
AGAP3,hgnc:mesh:D003643,hgnc:chebi:78510,MOSMO,Inhibition,Activation,DecreaseAmount,0.9419,0.86,0.89,4,2,1,0.4020968,0.0458634134010451
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,CAV2,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.89,4,4,1,0.2076597,0.0461031391882874
AGAP3,PML,MYB,MORF4L1,Complex,Complex,DecreaseAmount,0.86,0.9999972224822871,0.79,2,29,1,0.14850532,0.046315688355687
AGAP3,BRAF,NRF1,FAM133B,Complex,Complex,DecreaseAmount,0.9499940951,0.94757,0.79,10,5,1,0.26815104,0.0464107047201332
AGAP3,SRF,TCF3,FUCA2,Activation,Complex,DecreaseAmount,0.9961499999005621,0.89,0.79,19,1,1,0.33350554,0.0467251652727528
AGAP3,NTRK1,PPP6R1,PPP6C,Complex,Complex,DecreaseAmount,0.98,0.98,0.86,1,1,2,0.46742833,0.0470648181125588
AGAP3,hgnc:fplx:VEGF,FXYD6P1,SF3B5,Activation,IncreaseAmount,IncreaseAmount,0.9419,0.949271,0.98,3,6,2,0.1932393,0.0472993690346611
AGAP3,ELK1,GABPA,ARPC1B,Complex,Complex,DecreaseAmount,0.9816495,0.98922,0.79,6,5,1,0.14937241,0.0475244131537599
AGAP3,HSPD1,PRKN,RHOT1,Complex,Complex,DecreaseAmount,0.86,0.999657,0.9992296968818,2,5,10,0.46277124,0.0497048532026985
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,COX6C,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.89,4,4,1,-0.19169877,0.049953134443564
AGAP3,BRAF,hgnc:uniprot:Q9LT17,RB1,Complex,Complex,DecreaseAmount,0.9499940951,0.86,0.86,10,2,2,-0.58330375,0.0490065553854491
AGAP3,hgnc:uniprot.chain:PRO_0000435842,STAT2,ISOC2,Complex,Complex,DecreaseAmount,0.89,0.98,0.79,1,2,1,-0.3244163,0.0484789193869198
AGAP3,HOXD11,MEIS1,ARHGDIB,Complex,Activation,DecreaseAmount,0.94757,0.941,0.79,5,1,1,-0.13940196,0.0481890344527811
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,RPL38,Inhibition,Activation,DecreaseAmount,0.9419,0.9419,0.89,4,4,1,-0.06579863,0.0472758697922914
AGAP3,FOS,ATF7,TAF12,Activation,Complex,IncreaseAmount,0.86,0.999957645765,0.9846,2,6,3,-0.4802793,0.0469531007559785
AGAP3,BRAF,POU3F2,CTNNA1,Complex,Activation,DecreaseAmount,0.9499940951,0.951,0.79,10,3,1,-0.19568138,0.0457210977844184
AGAP3,FOS,hgnc:uniprot:Q9UHZ2,SRSF1,Activation,IncreaseAmount,IncreaseAmount,0.86,0.86,0.9499940951,2,1,9,-0.4340639,0.0456196717215682
AGAP3,HOXD11,POU2F1,RGS3,Complex,Complex,DecreaseAmount,0.94757,0.86,0.95,5,2,2,-0.44710627,0.0425085181341296
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,NECTIN2,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.989,4,4,1,-0.42422184,0.0409277690945545
AGAP3,hgnc:fplx:AP1,POU1F1,LRRFIP2,Activation,Complex,DecreaseAmount,0.9804,0.9999946078781726,0.79,1,1,1,-0.3199627,0.0388432488216377
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,NDUFV1,Inhibition,Activation,DecreaseAmount,0.9419,0.9419,0.89,4,4,1,-0.30371472,0.0385721016485019
AGAP3,HSPB1,TWIST1,PFDN4,Complex,Phosphorylation,DecreaseAmount,0.98,0.86,0.941,1,2,1,-0.27759734,0.0361742162018563
AGAP3,PML,PGR,RCN1,Complex,Complex,DecreaseAmount,0.86,0.98922,0.79,2,5,1,-0.13691615,0.0361346947814844
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,SNTB2,Inhibition,Activation,DecreaseAmount,0.9419,0.9419,0.89,4,4,1,-0.27401173,0.035014599603722
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,TMEM189,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.89,4,4,1,-0.36218938,0.0334854420954108
AGAP3,hgnc:mesh:D003643,hgnc:mesh:D052638,CHD4,Inhibition,Activation,IncreaseAmount,0.9419,0.9419,0.89,4,4,1,-0.27938628,0.0313725949733726
AGAP3,HSPB1,MYOD1,NBEAL1,Complex,Activation,DecreaseAmount,0.98,0.8775000000000001,0.79,1,2,1,-0.26936397,0.0297903213511144
AGAP3,NTRK1,hgnc:mesh:D010190,IGF2BP3,Complex,Activation,IncreaseAmount,0.98,0.949271,0.86,1,6,1,-0.33958283,0.0297339730197905
AGAP3,NTRK1,ATP12A,STX7,Complex,Complex,DecreaseAmount,0.98,0.98,0.79,1,1,1,-0.788434,0.0272000228843356
AGAP3,hgnc:uniprot:P0A850,NR3C1,CDK2AP1,Complex,Activation,DecreaseAmount,0.86,0.86,0.79,2,2,1,-0.22312762,0.024857668079408
