source,intermediate,target,stmt_type_1,stmt_type_2,belief_1,belief_2,evidence_1,evidence_2,logfoldchange,pvalue
SMAD3,chebi:4031,BCL2L1,Activation,IncreaseAmount,0.65,0.99153,1,4,0.26189142,0.0237193720526067
SMAD3,chebi:4031,BCL2L1,Activation,DecreaseAmount,0.65,0.9846,1,3,0.26189142,0.0237193720526067
SMAD3,chebi:37136,BCL2L1,Inhibition,DecreaseAmount,0.65,0.65,1,1,0.26189142,0.0237193720526067
SMAD3,chebi:3478,BCL2L1,Inhibition,DecreaseAmount,0.86,0.65,2,1,0.26189142,0.0237193720526067
SMAD3,chebi:3441,BCL2L1,Activation,IncreaseAmount,0.86,0.89,2,1,0.26189142,0.0237193720526067
SMAD3,chebi:34873,BCL2L1,Inhibition,DecreaseAmount,0.65,0.98,1,2,0.26189142,0.0237193720526067
SMAD3,chebi:34873,BCL2L1,Inhibition,IncreaseAmount,0.65,0.9964965,1,6,0.26189142,0.0237193720526067
SMAD3,chebi:30563,BCL2L1,Activation,IncreaseAmount,0.65,0.89,1,1,0.26189142,0.0237193720526067
SMAD3,chebi:30563,BCL2L1,Activation,DecreaseAmount,0.65,0.89,1,1,0.26189142,0.0237193720526067
SMAD3,chebi:2955,BCL2L1,Activation,DecreaseAmount,0.65,0.89,1,1,0.26189142,0.0237193720526067
SMAD3,chebi:28874,BCL2L1,Complex,DecreaseAmount,0.65,0.65,1,1,0.26189142,0.0237193720526067
SMAD3,chebi:28748,BCL2L1,Activation,DecreaseAmount,0.65,0.9999299724438,1,27,0.26189142,0.0237193720526067
SMAD3,chebi:28748,BCL2L1,Activation,IncreaseAmount,0.65,0.9998247703648248,1,20,0.26189142,0.0237193720526067
SMAD3,chebi:28061,BCL2L1,Complex,IncreaseAmount,0.65,0.65,1,1,0.26189142,0.0237193720526067
SMAD3,chebi:27986,BCL2L1,Inhibition,IncreaseAmount,0.65,0.65,1,1,0.26189142,0.0237193720526067
SMAD3,chebi:27958,BCL2L1,Activation,IncreaseAmount,0.923,0.89,3,1,0.26189142,0.0237193720526067
SMAD3,chebi:27958,BCL2L1,Activation,DecreaseAmount,0.923,0.993,3,3,0.26189142,0.0237193720526067
SMAD3,chebi:27899,BCL2L1,Activation,DecreaseAmount,0.9419,0.999929999998192,4,37,0.26189142,0.0237193720526067
SMAD3,chebi:27899,BCL2L1,Activation,IncreaseAmount,0.9419,0.9999299011368146,4,16,0.26189142,0.0237193720526067
SMAD3,chebi:27504,BCL2L1,DecreaseAmount,IncreaseAmount,0.65,0.89,1,1,0.26189142,0.0237193720526067
SMAD3,chebi:27504,BCL2L1,DecreaseAmount,DecreaseAmount,0.65,0.9615,1,2,0.26189142,0.0237193720526067
SMAD3,chebi:2150,BCL2L1,Inhibition,DecreaseAmount,0.86,0.86,1,2,0.26189142,0.0237193720526067
SMAD3,chebi:2150,BCL2L1,Inhibition,DecreaseAmount,0.65,0.86,1,2,0.26189142,0.0237193720526067
SMAD3,chebi:2150,BCL2L1,Inhibition,IncreaseAmount,0.86,0.94757,1,5,0.26189142,0.0237193720526067
SMAD3,chebi:2150,BCL2L1,Inhibition,IncreaseAmount,0.65,0.94757,1,5,0.26189142,0.0237193720526067
SMAD3,chebi:25107,BCL2L1,Activation,IncreaseAmount,0.923,0.65,3,1,0.26189142,0.0237193720526067
SMAD3,chebi:17347,BCL2L1,Activation,IncreaseAmount,0.65,0.98,1,2,0.26189142,0.0237193720526067
SMAD3,chebi:17234,BCL2L1,Activation,DecreaseAmount,0.94993439,0.998586,7,1,0.26189142,0.0237193720526067
SMAD3,chebi:17234,BCL2L1,Inhibition,DecreaseAmount,0.923,0.998586,2,1,0.26189142,0.0237193720526067
SMAD3,chebi:17026,BCL2L1,Activation,IncreaseAmount,0.65,0.99846,1,5,0.26189142,0.0237193720526067
SMAD3,chebi:16865,BCL2L1,Activation,IncreaseAmount,0.923,0.9615,3,2,0.26189142,0.0237193720526067
SMAD3,chebi:16796,BCL2L1,Activation,DecreaseAmount,0.65,0.998838,1,6,0.26189142,0.0237193720526067
SMAD3,chebi:16796,BCL2L1,Activation,IncreaseAmount,0.65,0.94993439,1,8,0.26189142,0.0237193720526067
SMAD3,chebi:17245,BCL2L1,Inhibition,IncreaseAmount,0.65,0.86,1,2,0.26189142,0.0237193720526067
SMAD3,chebi:16480,BCL2L1,Activation,DecreaseAmount,0.65,0.993,1,3,0.26189142,0.0237193720526067
SMAD3,chebi:16480,BCL2L1,Activation,IncreaseAmount,0.65,0.9615,1,2,0.26189142,0.0237193720526067
SMAD3,chebi:16412,BCL2L1,Inhibition,IncreaseAmount,0.65,0.9994994822675853,1,16,0.26189142,0.0237193720526067
SMAD3,chebi:16412,BCL2L1,Activation,IncreaseAmount,0.86,0.9994994822675853,1,16,0.26189142,0.0237193720526067
SMAD3,chebi:16412,BCL2L1,Activation,IncreaseAmount,0.65,0.9994994822675853,1,16,0.26189142,0.0237193720526067
SMAD3,chebi:16412,BCL2L1,Inhibition,DecreaseAmount,0.65,0.998995626,1,9,0.26189142,0.0237193720526067
SMAD3,chebi:16412,BCL2L1,Activation,DecreaseAmount,0.86,0.998995626,1,9,0.26189142,0.0237193720526067
SMAD3,chebi:16412,BCL2L1,Activation,DecreaseAmount,0.65,0.998995626,1,9,0.26189142,0.0237193720526067
SMAD3,chebi:16336,BCL2L1,IncreaseAmount,IncreaseAmount,0.86,0.998306,2,4,0.26189142,0.0237193720526067
SMAD3,chebi:16330,BCL2L1,Complex,IncreaseAmount,0.65,0.98,1,2,0.26189142,0.0237193720526067
SMAD3,chebi:16240,BCL2L1,Complex,DecreaseAmount,0.65,0.65,1,1,0.26189142,0.0237193720526067
SMAD3,chebi:16236,BCL2L1,Inhibition,IncreaseAmount,0.86,0.999461,2,3,0.26189142,0.0237193720526067
SMAD3,chebi:16236,BCL2L1,Inhibition,DecreaseAmount,0.86,0.9997946165,2,7,0.26189142,0.0237193720526067
SMAD3,chebi:15737,BCL2L1,Activation,IncreaseAmount,0.86,0.65,2,1,0.26189142,0.0237193720526067
SMAD3,chebi:15551,BCL2L1,Complex,IncreaseAmount,0.65,0.923,1,2,0.26189142,0.0237193720526067
SMAD3,chebi:15551,BCL2L1,Complex,DecreaseAmount,0.65,0.89,1,1,0.26189142,0.0237193720526067
SMAD3,chebi:15551,BCL2L1,Complex,IncreaseAmount,0.65,0.65,1,1,0.26189142,0.0237193720526067
SMAD3,chebi:15367,BCL2L1,Activation,IncreaseAmount,0.65,0.9899,1,3,0.26189142,0.0237193720526067
SMAD3,chebi:15367,BCL2L1,Activation,DecreaseAmount,0.65,0.98999,1,4,0.26189142,0.0237193720526067
SMAD3,hgnc:8910,RERE,Complex,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:8910,RERE,Complex,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:8638,RERE,Complex,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:8638,RERE,Complex,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:8638,RERE,Complex,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:8638,RERE,Complex,DecreaseAmount,0.9999999340051314,0.79,22,1,0.34170416,0.0244170354968157
SMAD3,hgnc:7978,RERE,Complex,DecreaseAmount,0.65,0.982,1,3,0.34170416,0.0244170354968157
SMAD3,hgnc:7978,RERE,Inhibition,DecreaseAmount,0.65,0.982,1,3,0.34170416,0.0244170354968157
SMAD3,hgnc:7978,RERE,Complex,DecreaseAmount,0.99999992851612,0.982,19,3,0.34170416,0.0244170354968157
SMAD3,hgnc:6551,RERE,IncreaseAmount,DecreaseAmount,0.941,0.982,1,3,0.34170416,0.0244170354968157
SMAD3,hgnc:6551,RERE,Inhibition,DecreaseAmount,0.65,0.982,1,3,0.34170416,0.0244170354968157
SMAD3,hgnc:6551,RERE,Complex,DecreaseAmount,0.65,0.982,1,3,0.34170416,0.0244170354968157
SMAD3,hgnc:6551,RERE,Complex,DecreaseAmount,0.9999784399997844,0.982,10,3,0.34170416,0.0244170354968157
SMAD3,hgnc:6551,RERE,Activation,DecreaseAmount,0.9927725,0.982,3,3,0.34170416,0.0244170354968157
SMAD3,hgnc:644,RERE,Inhibition,DecreaseAmount,0.89,0.95,1,2,0.34170416,0.0244170354968157
SMAD3,hgnc:644,RERE,Activation,DecreaseAmount,0.89,0.95,1,2,0.34170416,0.0244170354968157
SMAD3,hgnc:644,RERE,DecreaseAmount,DecreaseAmount,0.9615,0.95,2,2,0.34170416,0.0244170354968157
SMAD3,hgnc:644,RERE,Inhibition,DecreaseAmount,0.997981445,0.95,6,2,0.34170416,0.0244170354968157
SMAD3,hgnc:644,RERE,IncreaseAmount,DecreaseAmount,0.98922,0.95,5,2,0.34170416,0.0244170354968157
SMAD3,hgnc:644,RERE,Complex,DecreaseAmount,0.65,0.95,1,2,0.34170416,0.0244170354968157
SMAD3,hgnc:644,RERE,Activation,DecreaseAmount,0.99441981,0.95,6,2,0.34170416,0.0244170354968157
SMAD3,hgnc:644,RERE,DecreaseAmount,DecreaseAmount,0.9942327,0.95,4,2,0.34170416,0.0244170354968157
SMAD3,hgnc:644,RERE,Complex,DecreaseAmount,0.65,0.95,1,2,0.34170416,0.0244170354968157
SMAD3,hgnc:644,RERE,Complex,DecreaseAmount,0.86,0.95,2,2,0.34170416,0.0244170354968157
SMAD3,hgnc:644,RERE,Complex,DecreaseAmount,0.9999998652499613,0.95,54,2,0.34170416,0.0244170354968157
SMAD3,hgnc:6204,RERE,Complex,DecreaseAmount,0.941,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:6204,RERE,Activation,DecreaseAmount,0.941,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:6204,RERE,Complex,DecreaseAmount,0.941,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:6204,RERE,Inhibition,DecreaseAmount,0.941,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:6204,RERE,Complex,DecreaseAmount,0.86,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:6204,RERE,Complex,DecreaseAmount,0.94999822853,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:6204,RERE,IncreaseAmount,DecreaseAmount,0.9825,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:6204,RERE,Inhibition,DecreaseAmount,0.99174,0.79,2,1,0.34170416,0.0244170354968157
SMAD3,hgnc:6204,RERE,Complex,DecreaseAmount,0.86,0.79,2,1,0.34170416,0.0244170354968157
SMAD3,hgnc:6204,RERE,Complex,DecreaseAmount,0.86,0.79,2,1,0.34170416,0.0244170354968157
SMAD3,hgnc:6204,RERE,Complex,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:6204,RERE,IncreaseAmount,DecreaseAmount,0.95,0.79,2,1,0.34170416,0.0244170354968157
SMAD3,hgnc:6204,RERE,Activation,DecreaseAmount,0.99840995,0.79,4,1,0.34170416,0.0244170354968157
SMAD3,hgnc:6204,RERE,Complex,DecreaseAmount,0.86,0.79,2,1,0.34170416,0.0244170354968157
SMAD3,hgnc:6204,RERE,Complex,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:6204,RERE,Complex,DecreaseAmount,0.949980317,0.79,9,1,0.34170416,0.0244170354968157
SMAD3,hgnc:6204,RERE,Complex,DecreaseAmount,0.9999999994606893,0.79,70,1,0.34170416,0.0244170354968157
SMAD3,hgnc:5021,RERE,Inhibition,DecreaseAmount,0.941,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:5021,RERE,Complex,DecreaseAmount,0.9965721,0.79,5,1,0.34170416,0.0244170354968157
SMAD3,hgnc:4170,RERE,Complex,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:3498,RERE,Complex,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:3498,RERE,DecreaseAmount,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:3498,RERE,Complex,DecreaseAmount,0.999999840932247,0.79,18,1,0.34170416,0.0244170354968157
SMAD3,hgnc:3498,RERE,Complex,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:3239,RERE,IncreaseAmount,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:1833,RERE,Complex,DecreaseAmount,0.941,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:1833,RERE,Inhibition,DecreaseAmount,0.941,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:1833,RERE,Complex,DecreaseAmount,0.86,0.79,2,1,0.34170416,0.0244170354968157
SMAD3,hgnc:1833,RERE,IncreaseAmount,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:1833,RERE,Inhibition,DecreaseAmount,0.9992795019,0.79,5,1,0.34170416,0.0244170354968157
SMAD3,hgnc:1833,RERE,DecreaseAmount,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:1833,RERE,Complex,DecreaseAmount,0.99998784702,0.79,5,1,0.34170416,0.0244170354968157
SMAD3,hgnc:14129,RERE,Complex,DecreaseAmount,0.65,0.65,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:11634,RERE,Complex,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:11291,RERE,Activation,DecreaseAmount,0.65,0.982,1,3,0.34170416,0.0244170354968157
SMAD3,hgnc:11291,RERE,Complex,DecreaseAmount,0.65,0.982,1,3,0.34170416,0.0244170354968157
SMAD3,hgnc:11291,RERE,Complex,DecreaseAmount,0.86,0.982,2,3,0.34170416,0.0244170354968157
SMAD3,hgnc:11291,RERE,Complex,DecreaseAmount,0.999649999330384,0.982,30,3,0.34170416,0.0244170354968157
SMAD3,hgnc:11204,RERE,Complex,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:11204,RERE,Complex,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:11204,RERE,Complex,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:11204,RERE,DecreaseAmount,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:11204,RERE,Inhibition,DecreaseAmount,0.8775000000000001,0.79,2,1,0.34170416,0.0244170354968157
SMAD3,hgnc:11204,RERE,Complex,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:11204,RERE,Activation,DecreaseAmount,0.9990821138071085,0.79,14,1,0.34170416,0.0244170354968157
SMAD3,hgnc:11204,RERE,Complex,DecreaseAmount,0.99997637073,0.79,10,1,0.34170416,0.0244170354968157
SMAD3,hgnc:11204,RERE,Activation,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:11204,RERE,IncreaseAmount,DecreaseAmount,0.94993439,0.79,8,1,0.34170416,0.0244170354968157
SMAD3,hgnc:11201,RERE,Complex,DecreaseAmount,0.65,0.79,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:10449,RERE,Complex,DecreaseAmount,0.8775000000000001,0.79,2,1,0.34170416,0.0244170354968157
SMAD3,chebi:30563,RERE,Activation,DecreaseAmount,0.65,0.89,1,1,0.34170416,0.0244170354968157
SMAD3,hgnc:9046,KCNQ1OT1,Complex,IncreaseAmount,0.9978,0.65,2,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,Complex,IncreaseAmount,0.65,0.65,1,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,Complex,IncreaseAmount,0.65,0.65,1,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,Complex,IncreaseAmount,0.65,0.65,1,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,Complex,IncreaseAmount,0.65,0.65,1,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,Complex,IncreaseAmount,0.65,0.65,1,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,Dephosphorylation,IncreaseAmount,0.65,0.65,1,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,Dephosphorylation,IncreaseAmount,0.65,0.65,1,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,Dephosphorylation,IncreaseAmount,0.65,0.65,1,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,Dephosphorylation,IncreaseAmount,0.65,0.65,1,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,Complex,IncreaseAmount,0.65,0.65,1,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,Inhibition,IncreaseAmount,0.923,0.65,3,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,DecreaseAmount,IncreaseAmount,0.86,0.65,2,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,Complex,IncreaseAmount,0.94993439,0.65,8,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,Complex,IncreaseAmount,0.923,0.65,3,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,Complex,IncreaseAmount,0.923,0.65,2,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,Complex,IncreaseAmount,0.94757,0.65,5,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,Complex,IncreaseAmount,0.9999999511732887,0.65,99,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,IncreaseAmount,IncreaseAmount,0.979665,0.65,5,1,0.30349126,0.024724577912411
SMAD3,hgnc:2514,KCNQ1OT1,Activation,IncreaseAmount,0.9499999999999152,0.65,25,1,0.30349126,0.024724577912411
SMAD3,hgnc:10965,KCNQ1OT1,Phosphorylation,IncreaseAmount,0.65,0.65,1,1,0.30349126,0.024724577912411
SMAD3,fplx:RNApo_II,KCNQ1OT1,Complex,IncreaseAmount,0.8775000000000001,0.65,2,1,0.30349126,0.024724577912411
SMAD3,chebi:27899,KCNQ1OT1,Activation,IncreaseAmount,0.9419,0.89,4,1,0.30349126,0.024724577912411
SMAD3,chebi:16236,KCNQ1OT1,Inhibition,IncreaseAmount,0.86,0.89,2,1,0.30349126,0.024724577912411
SMAD3,chebi:15367,KCNQ1OT1,Activation,IncreaseAmount,0.65,0.89,1,1,0.30349126,0.024724577912411
SMAD3,hgnc:7139,CEP350,Complex,DecreaseAmount,0.99923,0.79,3,1,0.38642165,0.0247556454284336
SMAD3,hgnc:6551,CEP350,IncreaseAmount,DecreaseAmount,0.941,0.95,1,2,0.38642165,0.0247556454284336
SMAD3,hgnc:6551,CEP350,Inhibition,DecreaseAmount,0.65,0.95,1,2,0.38642165,0.0247556454284336
SMAD3,hgnc:6551,CEP350,Complex,DecreaseAmount,0.65,0.95,1,2,0.38642165,0.0247556454284336
SMAD3,hgnc:6551,CEP350,Complex,DecreaseAmount,0.9999784399997844,0.95,10,2,0.38642165,0.0247556454284336
SMAD3,hgnc:6551,CEP350,Activation,DecreaseAmount,0.9927725,0.95,3,2,0.38642165,0.0247556454284336
SMAD3,chebi:27899,CEP350,Activation,DecreaseAmount,0.9419,0.89,4,1,0.38642165,0.0247556454284336
SMAD3,chebi:17347,CEP350,Activation,IncreaseAmount,0.65,0.89,1,1,0.38642165,0.0247556454284336
SMAD3,chebi:17026,CEP350,Activation,IncreaseAmount,0.65,0.89,1,1,0.38642165,0.0247556454284336
SMAD3,hgnc:333,TBCD,Inhibition,IncreaseAmount,0.86,0.89,2,1,0.49563956,0.0247621220819444
SMAD3,hgnc:333,TBCD,Activation,IncreaseAmount,0.9419,0.89,4,1,0.49563956,0.0247621220819444
SMAD3,hgnc:11368,TBCD,Activation,DecreaseAmount,0.951,0.79,3,1,0.49563956,0.0247621220819444
SMAD3,hgnc:11368,TBCD,Phosphorylation,DecreaseAmount,0.65,0.79,1,1,0.49563956,0.0247621220819444
SMAD3,hgnc:11205,TBCD,Complex,DecreaseAmount,0.9419,0.79,4,1,0.49563956,0.0247621220819444
SMAD3,hgnc:11205,TBCD,Complex,DecreaseAmount,0.65,0.79,1,1,0.49563956,0.0247621220819444
SMAD3,hgnc:11205,TBCD,Complex,DecreaseAmount,0.65,0.79,1,1,0.49563956,0.0247621220819444
SMAD3,hgnc:11205,TBCD,Complex,DecreaseAmount,0.65,0.79,1,1,0.49563956,0.0247621220819444
SMAD3,hgnc:11205,TBCD,Activation,DecreaseAmount,0.89,0.79,1,1,0.49563956,0.0247621220819444
SMAD3,hgnc:11205,TBCD,Complex,DecreaseAmount,0.9846,0.79,3,1,0.49563956,0.0247621220819444
SMAD3,hgnc:11205,TBCD,Complex,DecreaseAmount,0.86,0.79,2,1,0.49563956,0.0247621220819444
SMAD3,hgnc:11205,TBCD,Complex,DecreaseAmount,0.65,0.79,1,1,0.49563956,0.0247621220819444
SMAD3,hgnc:11205,TBCD,Complex,DecreaseAmount,0.65,0.79,1,1,0.49563956,0.0247621220819444
SMAD3,hgnc:11205,TBCD,Complex,DecreaseAmount,0.9419,0.79,4,1,0.49563956,0.0247621220819444
SMAD3,hgnc:11205,TBCD,Complex,DecreaseAmount,0.65,0.79,1,1,0.49563956,0.0247621220819444
SMAD3,hgnc:11205,TBCD,Complex,DecreaseAmount,0.994071,0.79,5,1,0.49563956,0.0247621220819444
SMAD3,hgnc:11205,TBCD,Activation,DecreaseAmount,0.9942327,0.79,5,1,0.49563956,0.0247621220819444
SMAD3,hgnc:11205,TBCD,Complex,DecreaseAmount,0.94993439,0.79,8,1,0.49563956,0.0247621220819444
SMAD3,hgnc:11205,TBCD,Complex,DecreaseAmount,0.999999998075,0.79,62,1,0.49563956,0.0247621220819444
SMAD3,chebi:46345,TBCD,Inhibition,DecreaseAmount,0.65,0.89,1,1,0.49563956,0.0247621220819444
SMAD3,chebi:28748,TBCD,Activation,DecreaseAmount,0.65,0.89,1,1,0.49563956,0.0247621220819444
SMAD3,hgnc:2514,IDI1,Complex,IncreaseAmount,0.65,0.86,1,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,Complex,IncreaseAmount,0.65,0.86,1,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,Complex,IncreaseAmount,0.65,0.86,1,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,Complex,IncreaseAmount,0.65,0.86,1,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,Complex,IncreaseAmount,0.65,0.86,1,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,Dephosphorylation,IncreaseAmount,0.65,0.86,1,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,Dephosphorylation,IncreaseAmount,0.65,0.86,1,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,Dephosphorylation,IncreaseAmount,0.65,0.86,1,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,Dephosphorylation,IncreaseAmount,0.65,0.86,1,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,Complex,IncreaseAmount,0.65,0.86,1,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,Inhibition,IncreaseAmount,0.923,0.86,3,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,DecreaseAmount,IncreaseAmount,0.86,0.86,2,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,Complex,IncreaseAmount,0.94993439,0.86,8,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,Complex,IncreaseAmount,0.923,0.86,3,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,Complex,IncreaseAmount,0.923,0.86,2,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,Complex,IncreaseAmount,0.94757,0.86,5,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,Complex,IncreaseAmount,0.9999999511732887,0.86,99,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,IncreaseAmount,IncreaseAmount,0.979665,0.86,5,2,0.2608808,0.0250067116372003
SMAD3,hgnc:2514,IDI1,Activation,IncreaseAmount,0.9499999999999152,0.86,25,2,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Activation,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Activation,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.86,0.89,2,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Activation,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.9419,0.89,4,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,DecreaseAmount,DecreaseAmount,0.999507893,0.89,6,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.86,0.89,2,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
SMAD3,hgnc:11766,IDI1,Complex,DecreaseAmount,0.65,0.89,1,1,0.2608808,0.0250067116372003
