source,intermediate,target,stmt_type_1,stmt_type_2,belief_1,belief_2,evidence_1,evidence_2,logfoldchange,pvalue
PVT1,mesh:D002289,CSNK1A1,Inhibition,IncreaseAmount,0.86,0.65,2,1,-0.20913109,0.0340237795940266
PVT1,hgnc:990,CSNK1A1,Activation,DecreaseAmount,0.65,0.65,1,1,-0.20913109,0.0340237795940266
PVT1,hgnc:990,CSNK1A1,Complex,DecreaseAmount,0.65,0.65,1,1,-0.20913109,0.0340237795940266
PVT1,hgnc:7553,CSNK1A1,Complex,DecreaseAmount,0.65,0.65,1,1,-0.20913109,0.0340237795940266
PVT1,hgnc:7553,CSNK1A1,Activation,DecreaseAmount,0.65,0.65,1,1,-0.20913109,0.0340237795940266
PVT1,hgnc:7553,CSNK1A1,Complex,DecreaseAmount,0.65,0.65,1,1,-0.20913109,0.0340237795940266
PVT1,hgnc:7553,CSNK1A1,Inhibition,DecreaseAmount,0.98922,0.65,5,1,-0.20913109,0.0340237795940266
PVT1,hgnc:7553,CSNK1A1,Complex,DecreaseAmount,0.65,0.65,1,1,-0.20913109,0.0340237795940266
PVT1,hgnc:7553,CSNK1A1,Complex,DecreaseAmount,0.99615,0.65,145,1,-0.20913109,0.0340237795940266
PVT1,hgnc:7553,CSNK1A1,Complex,IncreaseAmount,0.65,0.9497812999999999,1,7,-0.20913109,0.0340237795940266
PVT1,hgnc:7553,CSNK1A1,Activation,IncreaseAmount,0.65,0.9497812999999999,1,7,-0.20913109,0.0340237795940266
PVT1,hgnc:7553,CSNK1A1,Complex,IncreaseAmount,0.65,0.9497812999999999,1,7,-0.20913109,0.0340237795940266
PVT1,hgnc:7553,CSNK1A1,Inhibition,IncreaseAmount,0.98922,0.9497812999999999,5,7,-0.20913109,0.0340237795940266
PVT1,hgnc:7553,CSNK1A1,Complex,IncreaseAmount,0.65,0.9497812999999999,1,7,-0.20913109,0.0340237795940266
PVT1,hgnc:7553,CSNK1A1,Complex,IncreaseAmount,0.99615,0.9497812999999999,145,7,-0.20913109,0.0340237795940266
PVT1,hgnc:6018,CSNK1A1,IncreaseAmount,IncreaseAmount,0.65,0.923,1,3,-0.20913109,0.0340237795940266
PVT1,hgnc:3942,CSNK1A1,IncreaseAmount,DecreaseAmount,0.65,0.65,1,1,-0.20913109,0.0340237795940266
PVT1,hgnc:3819,CSNK1A1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.20913109,0.0340237795940266
PVT1,hgnc:3527,CSNK1A1,Activation,IncreaseAmount,0.65,0.9419,1,4,-0.20913109,0.0340237795940266
PVT1,hgnc:3527,CSNK1A1,Inhibition,IncreaseAmount,0.86,0.9419,2,4,-0.20913109,0.0340237795940266
PVT1,hgnc:3527,CSNK1A1,Complex,IncreaseAmount,0.65,0.9419,1,4,-0.20913109,0.0340237795940266
PVT1,hgnc:3527,CSNK1A1,Complex,IncreaseAmount,0.65,0.9419,1,4,-0.20913109,0.0340237795940266
PVT1,hgnc:3527,CSNK1A1,Complex,IncreaseAmount,0.65,0.9419,1,4,-0.20913109,0.0340237795940266
PVT1,hgnc:3527,CSNK1A1,Complex,IncreaseAmount,0.993875,0.9419,55,4,-0.20913109,0.0340237795940266
PVT1,hgnc:3236,CSNK1A1,Complex,IncreaseAmount,0.65,0.86,1,2,-0.20913109,0.0340237795940266
PVT1,hgnc:3236,CSNK1A1,Complex,DecreaseAmount,0.65,0.949271,1,6,-0.20913109,0.0340237795940266
PVT1,hgnc:1773,CSNK1A1,Activation,IncreaseAmount,0.65,0.65,1,1,-0.20913109,0.0340237795940266
PVT1,hgnc:16262,CSNK1A1,Inhibition,IncreaseAmount,0.65,0.923,1,3,-0.20913109,0.0340237795940266
PVT1,hgnc:16262,CSNK1A1,Complex,IncreaseAmount,0.9419,0.923,4,3,-0.20913109,0.0340237795940266
PVT1,hgnc:16262,CSNK1A1,Activation,IncreaseAmount,0.923,0.923,3,3,-0.20913109,0.0340237795940266
PVT1,hgnc:11766,CSNK1A1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.20913109,0.0340237795940266
PVT1,hgnc:11766,CSNK1A1,IncreaseAmount,IncreaseAmount,0.65,0.65,1,1,-0.20913109,0.0340237795940266
PVT1,hgnc:11766,CSNK1A1,Activation,IncreaseAmount,0.97305,0.65,4,1,-0.20913109,0.0340237795940266
PVT1,hgnc:11892,CSNK1A1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.20913109,0.0340237795940266
PVT1,hgnc:11364,CSNK1A1,Activation,IncreaseAmount,0.94757,0.65,5,1,-0.20913109,0.0340237795940266
PVT1,hgnc:11364,CSNK1A1,Complex,IncreaseAmount,0.949980317,0.65,9,1,-0.20913109,0.0340237795940266
PVT1,hgnc:11254,CSNK1A1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.20913109,0.0340237795940266
PVT1,hgnc:11254,CSNK1A1,Complex,DecreaseAmount,0.65,0.65,1,1,-0.20913109,0.0340237795940266
PVT1,fplx:TGFB,CSNK1A1,Activation,IncreaseAmount,0.979665,0.8775000000000001,1,1,-0.20913109,0.0340237795940266
PVT1,fplx:PI3K,CSNK1A1,Activation,DecreaseAmount,0.65,0.86,1,2,-0.20913109,0.0340237795940266
PVT1,fplx:NFkappaB,CSNK1A1,Complex,IncreaseAmount,0.65,0.8775000000000001,1,2,-0.20913109,0.0340237795940266
PVT1,fplx:NFkappaB,CSNK1A1,Activation,IncreaseAmount,0.65,0.8775000000000001,1,2,-0.20913109,0.0340237795940266
PVT1,fplx:Histone,CSNK1A1,Complex,DecreaseAmount,0.65,0.65,1,1,-0.20913109,0.0340237795940266
PVT1,hgnc:13575,CSNK1A1,Complex,IncreaseAmount,0.65,0.949271,1,6,-0.20913109,0.0340237795940266
PVT1,hgnc:13575,CSNK1A1,Complex,DecreaseAmount,0.65,0.94993439,1,8,-0.20913109,0.0340237795940266
PVT1,mesh:D009369,TWISTNB,Inhibition,DecreaseAmount,0.99916994,0.86,1,1,-0.60793525,0.0336150681907122
PVT1,mesh:D009369,TWISTNB,Activation,DecreaseAmount,0.99746355,0.86,8,1,-0.60793525,0.0336150681907122
PVT1,hgnc:3818,TWISTNB,Activation,DecreaseAmount,0.65,0.79,1,1,-0.60793525,0.0336150681907122
PVT1,hgnc:3818,TWISTNB,Complex,DecreaseAmount,0.9824999995480095,0.79,18,1,-0.60793525,0.0336150681907122
PVT1,hgnc:11205,TWISTNB,Complex,DecreaseAmount,0.923,0.79,3,1,-0.60793525,0.0336150681907122
PVT1,hgnc:7782,EMP3,Complex,DecreaseAmount,0.65,0.79,1,1,-0.14409533,0.033050336536721
PVT1,hgnc:7782,EMP3,Complex,DecreaseAmount,0.65,0.79,1,1,-0.14409533,0.033050336536721
PVT1,hgnc:2345,EMP3,Complex,DecreaseAmount,0.86,0.79,2,1,-0.14409533,0.033050336536721
PVT1,hgnc:11998,EMP3,Complex,DecreaseAmount,0.65,0.79,1,1,-0.14409533,0.033050336536721
PVT1,hgnc:11998,EMP3,Activation,DecreaseAmount,0.65,0.79,1,1,-0.14409533,0.033050336536721
PVT1,hgnc:11998,EMP3,Complex,DecreaseAmount,0.65,0.79,1,1,-0.14409533,0.033050336536721
PVT1,hgnc:11998,EMP3,Complex,DecreaseAmount,0.923,0.79,3,1,-0.14409533,0.033050336536721
PVT1,hgnc:11998,EMP3,Complex,DecreaseAmount,0.65,0.79,1,1,-0.14409533,0.033050336536721
PVT1,hgnc:11205,EMP3,Complex,DecreaseAmount,0.923,0.79,3,1,-0.14409533,0.033050336536721
PVT1,uniprot:Q8L925,MESD,Complex,IncreaseAmount,0.923,0.65,3,1,-0.26591522,0.0324837729379504
PVT1,hgnc:7553,ENY2,Complex,DecreaseAmount,0.65,0.95,1,2,-0.16766842,0.0311517079064633
PVT1,hgnc:7553,ENY2,Activation,DecreaseAmount,0.65,0.95,1,2,-0.16766842,0.0311517079064633
PVT1,hgnc:7553,ENY2,Complex,DecreaseAmount,0.65,0.95,1,2,-0.16766842,0.0311517079064633
PVT1,hgnc:7553,ENY2,Inhibition,DecreaseAmount,0.98922,0.95,5,2,-0.16766842,0.0311517079064633
PVT1,hgnc:7553,ENY2,Complex,DecreaseAmount,0.65,0.95,1,2,-0.16766842,0.0311517079064633
PVT1,hgnc:7553,ENY2,Complex,DecreaseAmount,0.99615,0.95,145,2,-0.16766842,0.0311517079064633
PVT1,hgnc:6993,ENY2,Complex,DecreaseAmount,0.65,0.79,1,1,-0.16766842,0.0311517079064633
PVT1,hgnc:3238,ENY2,Complex,DecreaseAmount,0.65,0.79,1,1,-0.16766842,0.0311517079064633
PVT1,hgnc:11766,ENY2,Complex,DecreaseAmount,0.65,0.65,1,1,-0.16766842,0.0311517079064633
PVT1,hgnc:11766,ENY2,IncreaseAmount,DecreaseAmount,0.65,0.65,1,1,-0.16766842,0.0311517079064633
PVT1,hgnc:11766,ENY2,Activation,DecreaseAmount,0.97305,0.65,4,1,-0.16766842,0.0311517079064633
PVT1,hgnc:11205,ENY2,Complex,DecreaseAmount,0.923,0.79,3,1,-0.16766842,0.0311517079064633
PVT1,hgnc:11205,ARPC5,Complex,DecreaseAmount,0.923,0.79,3,1,-0.14546931,0.0307099938678289
PVT1,hgnc:7553,TMEM59,Complex,DecreaseAmount,0.65,0.79,1,1,-0.25165048,0.0304354838182544
PVT1,hgnc:7553,TMEM59,Activation,DecreaseAmount,0.65,0.79,1,1,-0.25165048,0.0304354838182544
PVT1,hgnc:7553,TMEM59,Complex,DecreaseAmount,0.65,0.79,1,1,-0.25165048,0.0304354838182544
PVT1,hgnc:7553,TMEM59,Inhibition,DecreaseAmount,0.98922,0.79,5,1,-0.25165048,0.0304354838182544
PVT1,hgnc:7553,TMEM59,Complex,DecreaseAmount,0.65,0.79,1,1,-0.25165048,0.0304354838182544
PVT1,hgnc:7553,TMEM59,Complex,DecreaseAmount,0.99615,0.79,145,1,-0.25165048,0.0304354838182544
PVT1,hgnc:11128,LAMTOR2,Activation,IncreaseAmount,0.65,0.65,1,1,-0.28257614,0.0298408268552556
PVT1,mesh:D000544,PRSS23,Complex,IncreaseAmount,0.65,0.65,1,1,-0.21170203,0.0295399097930938
PVT1,hgnc:11766,SERP1,Complex,DecreaseAmount,0.65,0.86,1,2,-0.19429424,0.0295178598997598
PVT1,hgnc:11766,SERP1,IncreaseAmount,DecreaseAmount,0.65,0.86,1,2,-0.19429424,0.0295178598997598
PVT1,hgnc:11766,SERP1,Activation,DecreaseAmount,0.97305,0.86,4,2,-0.19429424,0.0295178598997598
PVT1,hgnc:11205,SRSF9,Complex,IncreaseAmount,0.923,0.65,3,1,-0.19714768,0.0295050040008473
PVT1,hgnc:6993,BRK1,Complex,DecreaseAmount,0.65,0.79,1,1,-0.1726562,0.02866709560739
PVT1,hgnc:16262,BRK1,Inhibition,IncreaseAmount,0.65,0.65,1,1,-0.1726562,0.02866709560739
PVT1,hgnc:16262,BRK1,Complex,IncreaseAmount,0.9419,0.65,4,1,-0.1726562,0.02866709560739
PVT1,hgnc:16262,BRK1,Activation,IncreaseAmount,0.923,0.65,3,1,-0.1726562,0.02866709560739
PVT1,hgnc:1504,BRK1,Activation,DecreaseAmount,0.65,0.89,1,1,-0.1726562,0.02866709560739
PVT1,hgnc:11998,BRK1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.1726562,0.02866709560739
PVT1,hgnc:11998,BRK1,Activation,IncreaseAmount,0.65,0.65,1,1,-0.1726562,0.02866709560739
PVT1,hgnc:11998,BRK1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.1726562,0.02866709560739
PVT1,hgnc:11998,BRK1,Complex,IncreaseAmount,0.923,0.65,3,1,-0.1726562,0.02866709560739
PVT1,hgnc:11998,BRK1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.1726562,0.02866709560739
PVT1,hgnc:11291,BRK1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.1726562,0.02866709560739
PVT1,hgnc:11766,MALL,Complex,IncreaseAmount,0.65,0.86,1,2,-0.54910934,0.0280636172982883
PVT1,hgnc:11766,MALL,IncreaseAmount,IncreaseAmount,0.65,0.86,1,2,-0.54910934,0.0280636172982883
PVT1,hgnc:11766,MALL,Activation,IncreaseAmount,0.97305,0.86,4,2,-0.54910934,0.0280636172982883
PVT1,go:0008283,MALL,Activation,IncreaseAmount,0.9974999733633793,0.86,29,2,-0.54910934,0.0280636172982883
PVT1,go:0008283,MALL,Inhibition,IncreaseAmount,0.999852632114029,0.86,24,2,-0.54910934,0.0280636172982883
PVT1,mesh:D006528,PHPT1,Activation,DecreaseAmount,0.9419,0.65,4,1,-0.1988979,0.0272714589354555
PVT1,hgnc:11766,PHPT1,Complex,DecreaseAmount,0.65,0.65,1,1,-0.1988979,0.0272714589354555
PVT1,hgnc:11766,PHPT1,IncreaseAmount,DecreaseAmount,0.65,0.65,1,1,-0.1988979,0.0272714589354555
PVT1,hgnc:11766,PHPT1,Activation,DecreaseAmount,0.97305,0.65,4,1,-0.1988979,0.0272714589354555
PVT1,fplx:NFkappaB,PHPT1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.1988979,0.0272714589354555
PVT1,fplx:NFkappaB,PHPT1,Activation,IncreaseAmount,0.65,0.65,1,1,-0.1988979,0.0272714589354555
PVT1,hgnc:7553,NUDT21,Complex,DecreaseAmount,0.65,0.982,1,3,-0.5228849,0.0271857847553077
PVT1,hgnc:7553,NUDT21,Activation,DecreaseAmount,0.65,0.982,1,3,-0.5228849,0.0271857847553077
PVT1,hgnc:7553,NUDT21,Complex,DecreaseAmount,0.65,0.982,1,3,-0.5228849,0.0271857847553077
PVT1,hgnc:7553,NUDT21,Inhibition,DecreaseAmount,0.98922,0.982,5,3,-0.5228849,0.0271857847553077
PVT1,hgnc:7553,NUDT21,Complex,DecreaseAmount,0.65,0.982,1,3,-0.5228849,0.0271857847553077
PVT1,hgnc:7553,NUDT21,Complex,DecreaseAmount,0.99615,0.982,145,3,-0.5228849,0.0271857847553077
PVT1,mesh:D009369,RAI14,Inhibition,IncreaseAmount,0.99916994,0.9419,1,1,-0.19839825,0.0265539543184927
PVT1,mesh:D009369,RAI14,Activation,IncreaseAmount,0.99746355,0.9419,8,1,-0.19839825,0.0265539543184927
PVT1,mesh:D009369,RAI14,Inhibition,DecreaseAmount,0.99916994,0.8775000000000001,1,1,-0.19839825,0.0265539543184927
PVT1,mesh:D009369,RAI14,Activation,DecreaseAmount,0.99746355,0.8775000000000001,8,1,-0.19839825,0.0265539543184927
PVT1,mesh:D008103,RAI14,Activation,IncreaseAmount,0.65,0.86,1,2,-0.19839825,0.0265539543184927
PVT1,mesh:D002289,RAI14,Inhibition,IncreaseAmount,0.86,0.65,2,1,-0.19839825,0.0265539543184927
PVT1,hgnc:7553,RAI14,Complex,DecreaseAmount,0.65,0.95,1,2,-0.19839825,0.0265539543184927
PVT1,hgnc:7553,RAI14,Activation,DecreaseAmount,0.65,0.95,1,2,-0.19839825,0.0265539543184927
PVT1,hgnc:7553,RAI14,Complex,DecreaseAmount,0.65,0.95,1,2,-0.19839825,0.0265539543184927
PVT1,hgnc:7553,RAI14,Inhibition,DecreaseAmount,0.98922,0.95,5,2,-0.19839825,0.0265539543184927
PVT1,hgnc:7553,RAI14,Complex,DecreaseAmount,0.65,0.95,1,2,-0.19839825,0.0265539543184927
PVT1,hgnc:7553,RAI14,Complex,DecreaseAmount,0.99615,0.95,145,2,-0.19839825,0.0265539543184927
PVT1,hgnc:6018,RAI14,IncreaseAmount,IncreaseAmount,0.65,0.86,1,2,-0.19839825,0.0265539543184927
PVT1,hgnc:4910,RAI14,IncreaseAmount,DecreaseAmount,0.65,0.65,1,1,-0.19839825,0.0265539543184927
PVT1,hgnc:4910,RAI14,Activation,DecreaseAmount,0.65,0.65,1,1,-0.19839825,0.0265539543184927
PVT1,hgnc:4910,RAI14,Complex,DecreaseAmount,0.94757,0.65,5,1,-0.19839825,0.0265539543184927
PVT1,hgnc:4910,RAI14,IncreaseAmount,IncreaseAmount,0.65,0.9824770365,1,9,-0.19839825,0.0265539543184927
PVT1,hgnc:4910,RAI14,Activation,IncreaseAmount,0.65,0.9824770365,1,9,-0.19839825,0.0265539543184927
PVT1,hgnc:4910,RAI14,Complex,IncreaseAmount,0.94757,0.9824770365,5,9,-0.19839825,0.0265539543184927
PVT1,hgnc:2514,RAI14,Activation,IncreaseAmount,0.65,0.65,1,1,-0.19839825,0.0265539543184927
PVT1,hgnc:2514,RAI14,Activation,IncreaseAmount,0.65,0.9419,1,3,-0.19839825,0.0265539543184927
PVT1,hgnc:12680,RAI14,Complex,IncreaseAmount,0.65,0.9419,1,2,-0.19839825,0.0265539543184927
PVT1,hgnc:12680,RAI14,Activation,IncreaseAmount,0.86,0.9419,2,2,-0.19839825,0.0265539543184927
PVT1,hgnc:12680,RAI14,Complex,IncreaseAmount,0.65,0.9419,1,2,-0.19839825,0.0265539543184927
PVT1,hgnc:12680,RAI14,Complex,IncreaseAmount,0.65,0.9419,1,2,-0.19839825,0.0265539543184927
PVT1,hgnc:12680,RAI14,Complex,IncreaseAmount,0.65,0.86,1,2,-0.19839825,0.0265539543184927
PVT1,hgnc:12680,RAI14,Activation,IncreaseAmount,0.86,0.86,2,2,-0.19839825,0.0265539543184927
PVT1,hgnc:12680,RAI14,Complex,IncreaseAmount,0.65,0.86,1,2,-0.19839825,0.0265539543184927
PVT1,hgnc:12680,RAI14,Complex,IncreaseAmount,0.65,0.86,1,2,-0.19839825,0.0265539543184927
PVT1,hgnc:11892,RAI14,Complex,DecreaseAmount,0.65,0.949271,1,6,-0.19839825,0.0265539543184927
PVT1,hgnc:11892,RAI14,Complex,IncreaseAmount,0.65,0.9961499999999275,1,26,-0.19839825,0.0265539543184927
PVT1,hgnc:11364,RAI14,Activation,IncreaseAmount,0.94757,0.65,5,1,-0.19839825,0.0265539543184927
PVT1,hgnc:11364,RAI14,Complex,IncreaseAmount,0.949980317,0.65,9,1,-0.19839825,0.0265539543184927
PVT1,hgnc:11205,RAI14,Complex,IncreaseAmount,0.923,0.65,3,1,-0.19839825,0.0265539543184927
PVT1,hgnc:11205,RAI14,Complex,DecreaseAmount,0.923,0.79,3,1,-0.19839825,0.0265539543184927
PVT1,hgnc:1069,RAI14,Activation,IncreaseAmount,0.65,0.86,1,2,-0.19839825,0.0265539543184927
PVT1,hgnc:1058,RAI14,Complex,DecreaseAmount,0.65,0.65,1,1,-0.19839825,0.0265539543184927
PVT1,hgnc:1034,RAI14,IncreaseAmount,IncreaseAmount,0.86,0.65,2,1,-0.19839825,0.0265539543184927
PVT1,hgnc:1034,RAI14,Complex,IncreaseAmount,0.86,0.65,2,1,-0.19839825,0.0265539543184927
PVT1,go:0008283,RAI14,Activation,IncreaseAmount,0.9974999733633793,0.65,29,1,-0.19839825,0.0265539543184927
PVT1,go:0008283,RAI14,Inhibition,IncreaseAmount,0.999852632114029,0.65,24,1,-0.19839825,0.0265539543184927
PVT1,fplx:TGFB,RAI14,Activation,DecreaseAmount,0.979665,0.923,1,3,-0.19839825,0.0265539543184927
PVT1,fplx:HIF,RAI14,Complex,IncreaseAmount,0.65,0.982497933285,1,2,-0.19839825,0.0265539543184927
PVT1,hgnc:7553,TWF1,Complex,DecreaseAmount,0.65,0.941,1,1,-0.5036929,0.0257089805337501
PVT1,hgnc:7553,TWF1,Activation,DecreaseAmount,0.65,0.941,1,1,-0.5036929,0.0257089805337501
PVT1,hgnc:7553,TWF1,Complex,DecreaseAmount,0.65,0.941,1,1,-0.5036929,0.0257089805337501
PVT1,hgnc:7553,TWF1,Inhibition,DecreaseAmount,0.98922,0.941,5,1,-0.5036929,0.0257089805337501
PVT1,hgnc:7553,TWF1,Complex,DecreaseAmount,0.65,0.941,1,1,-0.5036929,0.0257089805337501
PVT1,hgnc:7553,TWF1,Complex,DecreaseAmount,0.99615,0.941,145,1,-0.5036929,0.0257089805337501
PVT1,hgnc:7553,TWF1,Complex,DecreaseAmount,0.65,0.9793499999999999,1,1,-0.5036929,0.0257089805337501
PVT1,hgnc:7553,TWF1,Activation,DecreaseAmount,0.65,0.9793499999999999,1,1,-0.5036929,0.0257089805337501
PVT1,hgnc:7553,TWF1,Complex,DecreaseAmount,0.65,0.9793499999999999,1,1,-0.5036929,0.0257089805337501
PVT1,hgnc:7553,TWF1,Inhibition,DecreaseAmount,0.98922,0.9793499999999999,5,1,-0.5036929,0.0257089805337501
PVT1,hgnc:7553,TWF1,Complex,DecreaseAmount,0.65,0.9793499999999999,1,1,-0.5036929,0.0257089805337501
PVT1,hgnc:7553,TWF1,Complex,DecreaseAmount,0.99615,0.9793499999999999,145,1,-0.5036929,0.0257089805337501
PVT1,hgnc:7553,TWF1,Complex,IncreaseAmount,0.65,0.9615,1,2,-0.5036929,0.0257089805337501
PVT1,hgnc:7553,TWF1,Activation,IncreaseAmount,0.65,0.9615,1,2,-0.5036929,0.0257089805337501
PVT1,hgnc:7553,TWF1,Complex,IncreaseAmount,0.65,0.9615,1,2,-0.5036929,0.0257089805337501
PVT1,hgnc:7553,TWF1,Inhibition,IncreaseAmount,0.98922,0.9615,5,2,-0.5036929,0.0257089805337501
PVT1,hgnc:7553,TWF1,Complex,IncreaseAmount,0.65,0.9615,1,2,-0.5036929,0.0257089805337501
PVT1,hgnc:7553,TWF1,Complex,IncreaseAmount,0.99615,0.9615,145,2,-0.5036929,0.0257089805337501
PVT1,hgnc:6018,TWF1,IncreaseAmount,IncreaseAmount,0.65,0.65,1,1,-0.5036929,0.0257089805337501
PVT1,hgnc:11892,TWF1,Complex,IncreaseAmount,0.65,0.9846,1,3,-0.5036929,0.0257089805337501
PVT1,fplx:NFkappaB,TWF1,Complex,IncreaseAmount,0.65,0.65,1,1,-0.5036929,0.0257089805337501
PVT1,fplx:NFkappaB,TWF1,Activation,IncreaseAmount,0.65,0.65,1,1,-0.5036929,0.0257089805337501
PVT1,hgnc:12856,ARHGAP18,Complex,DecreaseAmount,0.86,0.95,2,2,-0.3612637,0.0246049834790888
PVT1,uniprot:Q9UHZ2,SELENOT,Complex,IncreaseAmount,0.65,0.65,1,1,-0.31981766,0.0245657667088095
PVT1,uniprot:Q9UHZ2,SELENOT,Complex,DecreaseAmount,0.65,0.65,1,1,-0.31981766,0.0245657667088095
PVT1,uniprot:Q9UHZ2,SELENOT,Complex,IncreaseAmount,0.65,0.86,1,1,-0.31981766,0.0245657667088095
PVT1,hgnc:905,SELENOT,Complex,DecreaseAmount,0.65,0.65,1,1,-0.31981766,0.0245657667088095
PVT1,hgnc:6993,SELENOT,Complex,DecreaseAmount,0.65,0.79,1,1,-0.31981766,0.0245657667088095
PVT1,hgnc:6769,SELENOT,Complex,DecreaseAmount,0.65,0.9265,1,2,-0.31981766,0.0245657667088095
PVT1,hgnc:6018,SELENOT,IncreaseAmount,IncreaseAmount,0.65,0.923,1,3,-0.31981766,0.0245657667088095
PVT1,hgnc:6018,SELENOT,IncreaseAmount,DecreaseAmount,0.65,0.949271,1,6,-0.31981766,0.0245657667088095
PVT1,hgnc:3527,SELENOT,Activation,DecreaseAmount,0.65,0.9419,1,4,-0.31981766,0.0245657667088095
PVT1,hgnc:3527,SELENOT,Inhibition,DecreaseAmount,0.86,0.9419,2,4,-0.31981766,0.0245657667088095
PVT1,hgnc:3527,SELENOT,Complex,DecreaseAmount,0.65,0.9419,1,4,-0.31981766,0.0245657667088095
PVT1,hgnc:3527,SELENOT,Complex,DecreaseAmount,0.65,0.9419,1,4,-0.31981766,0.0245657667088095
PVT1,hgnc:3527,SELENOT,Complex,DecreaseAmount,0.65,0.9419,1,4,-0.31981766,0.0245657667088095
PVT1,hgnc:3527,SELENOT,Complex,DecreaseAmount,0.993875,0.9419,55,4,-0.31981766,0.0245657667088095
PVT1,hgnc:2976,SELENOT,Complex,IncreaseAmount,0.65,0.65,1,1,-0.31981766,0.0245657667088095
PVT1,hgnc:2976,SELENOT,Complex,IncreaseAmount,0.923,0.65,3,1,-0.31981766,0.0245657667088095
PVT1,hgnc:2976,SELENOT,Complex,DecreaseAmount,0.65,0.86,1,2,-0.31981766,0.0245657667088095
PVT1,hgnc:2976,SELENOT,Complex,DecreaseAmount,0.923,0.86,3,2,-0.31981766,0.0245657667088095
PVT1,hgnc:13723,SELENOT,Complex,DecreaseAmount,0.65,0.86,1,2,-0.31981766,0.0245657667088095
PVT1,hgnc:13723,SELENOT,Complex,DecreaseAmount,0.65,0.86,1,2,-0.31981766,0.0245657667088095
PVT1,hgnc:11892,SELENOT,Complex,DecreaseAmount,0.65,0.9499999996125795,1,18,-0.31981766,0.0245657667088095
PVT1,hgnc:11998,SELENOT,Complex,DecreaseAmount,0.65,0.9825,1,3,-0.31981766,0.0245657667088095
PVT1,hgnc:11998,SELENOT,Activation,DecreaseAmount,0.65,0.9825,1,3,-0.31981766,0.0245657667088095
PVT1,hgnc:11998,SELENOT,Complex,DecreaseAmount,0.65,0.9825,1,3,-0.31981766,0.0245657667088095
PVT1,hgnc:11998,SELENOT,Complex,DecreaseAmount,0.923,0.9825,3,3,-0.31981766,0.0245657667088095
PVT1,hgnc:11998,SELENOT,Complex,DecreaseAmount,0.65,0.9825,1,3,-0.31981766,0.0245657667088095
PVT1,hgnc:11364,SELENOT,Activation,DecreaseAmount,0.94757,0.65,5,1,-0.31981766,0.0245657667088095
PVT1,hgnc:11364,SELENOT,Complex,DecreaseAmount,0.949980317,0.65,9,1,-0.31981766,0.0245657667088095
PVT1,hgnc:11205,SELENOT,Complex,DecreaseAmount,0.923,0.982,3,3,-0.31981766,0.0245657667088095
PVT1,hgnc:1071,SELENOT,Activation,DecreaseAmount,0.65,0.9419,1,4,-0.31981766,0.0245657667088095
PVT1,hgnc:1071,SELENOT,Activation,IncreaseAmount,0.65,0.86,1,2,-0.31981766,0.0245657667088095
PVT1,hgnc:1069,SELENOT,Activation,IncreaseAmount,0.65,0.94993439,1,8,-0.31981766,0.0245657667088095
PVT1,hgnc:1069,SELENOT,Activation,DecreaseAmount,0.65,0.9419,1,4,-0.31981766,0.0245657667088095
PVT1,mesh:D009369,VPS28,Inhibition,IncreaseAmount,0.99916994,0.98922,1,1,-0.22585529,0.0239502246094622
PVT1,mesh:D009369,VPS28,Activation,IncreaseAmount,0.99746355,0.98922,8,1,-0.22585529,0.0239502246094622
PVT1,mesh:D002470,VPS28,Activation,IncreaseAmount,0.923,0.65,3,1,-0.22585529,0.0239502246094622
PVT1,mesh:D002470,VPS28,Inhibition,IncreaseAmount,0.951,0.65,3,1,-0.22585529,0.0239502246094622
PVT1,mesh:D000544,VPS28,Complex,IncreaseAmount,0.65,0.65,1,1,-0.22585529,0.0239502246094622
PVT1,mesh:D000544,VPS28,Complex,DecreaseAmount,0.65,0.65,1,1,-0.22585529,0.0239502246094622
PVT1,mesh:D000544,VPS28,Complex,IncreaseAmount,0.65,0.86,1,2,-0.22585529,0.0239502246094622
PVT1,mesh:D000544,VPS28,Complex,DecreaseAmount,0.65,0.99746355,1,48,-0.22585529,0.0239502246094622
PVT1,mesh:D000544,VPS28,Complex,IncreaseAmount,0.65,0.9999499999998838,1,63,-0.22585529,0.0239502246094622
PVT1,hgnc:990,VPS28,Activation,DecreaseAmount,0.65,0.65,1,1,-0.22585529,0.0239502246094622
PVT1,hgnc:990,VPS28,Complex,DecreaseAmount,0.65,0.65,1,1,-0.22585529,0.0239502246094622
PVT1,hgnc:990,VPS28,Activation,DecreaseAmount,0.65,0.65,1,1,-0.22585529,0.0239502246094622
PVT1,hgnc:990,VPS28,Complex,DecreaseAmount,0.65,0.65,1,1,-0.22585529,0.0239502246094622
PVT1,hgnc:9788,VPS28,Complex,IncreaseAmount,0.86,0.65,2,1,-0.22585529,0.0239502246094622
